10.0,367736.2245323878,4958836.47189998,116.913
11.0,367707.15153238777,4958916.526899979,117.06400000000001
100.0,368732.1545323878,4961384.34989998,114.09
101.0,368798.3075323878,4961413.10789998,116.563
112.0,368871.0425323878,4961447.35889998,116.96300000000001
102.0,368835.2215323878,4961367.5898999795,124.095
103.0,368895.4215323878,4961342.47289998,119.889
106.0,368757.2435323878,4961633.1748999795,119.833
107.0,368770.4485323878,4961739.09389998,122.172
110.0,368851.35253238777,4962058.98789998,128.989
111.0,368880.3345323878,4962112.628899979,131.953
114.0,369040.97353238775,4961527.95489998,120.465
115.0,369136.2675323878,4961569.30689998,118.91
117.0,369326.01053238777,4961625.68889998,119.194
118.0,369421.0795323878,4961653.92789998,120.24600000000001
119.0,369511.9415323878,4961672.86889998,121.295
12.0,367674.2805323878,4959010.77189998,116.33200000000001
13.0,367638.5355323878,4959089.0838999795,115.593
120.0,369608.9115323878,4961692.68289998,124.928
121.0,369627.3295323878,4961684.077899979,125.623
126.0,369884.1835323878,4961467.48289998,128.826
127.0,369875.65253238776,4961494.88289998,131.732
14.0,367595.8465323878,4959182.11389998,114.093
137.0,370557.1505323878,4961293.47789998,137.668
138.0,370640.23453238775,4961252.009899979,137.13400000000001
141.0,370746.0735323878,4961304.36489998,143.681
142.0,370812.69653238775,4961396.77589998,140.849
146.0,371010.6995323878,4961725.77789998,135.376
147.0,371062.1915323878,4961810.86489998,139.05100000000002
149.0,370879.4065323878,4961116.05789998,140.855
150.0,370948.39753238775,4961066.185899979,142.28900000000002
151.0,371027.65753238776,4961009.73889998,144.441
152.0,370985.74953238777,4960937.28189998,144.92600000000002
153.0,370946.1945323878,4960868.73789998,143.275
154.0,370902.15853238775,4960793.912899979,144.345
16.0,367508.79353238776,4959366.94789998,117.217
236.0,367521.9365323878,4959374.61489998,116.46600000000001
160.0,371009.84853238775,4960665.38989998,144.306
161.0,371040.02253238775,4960596.98389998,144.889
162.0,371087.14053238777,4960490.93489998,145.221
163.0,371113.9095323878,4960429.86589998,145.544
164.0,371159.1285323878,4960327.58689998,146.794
168.0,371314.56453238777,4960965.92089998,143.698
169.0,371412.35853238776,4960951.04289998,144.561
170.0,371509.77753238776,4960936.01189998,145.103
173.0,371750.83253238775,4960938.66389998,149.596
174.0,371804.86453238776,4960951.57589998,151.718
178.0,371820.03753238777,4960664.26389998,153.632
179.0,371825.0085323878,4960571.9988999795,153.79500000000002
180.0,371830.6375323878,4960480.92689998,156.297
181.0,371802.9035323878,4960391.19589998,161.632
182.0,371778.82553238777,4960317.30289998,167.357
183.0,371754.97753238777,4960248.13989998,167.829
188.0,372139.0195323878,4960994.9248999795,154.63400000000001
189.0,372193.27253238775,4960995.70089998,157.207
196.0,372785.0725323878,4961118.43389998,167.78300000000002
197.0,372902.1445323878,4961122.54789998,171.056
202.0,373028.6765323878,4961245.685899979,170.03300000000002
203.0,373020.02653238777,4961312.56289998,162.242
207.0,372827.01153238775,4961516.86289998,174.191
208.0,372743.5035323878,4961491.96889998,170.579
209.0,372647.5465323878,4961506.90489998,168.544
210.0,372554.63553238777,4961523.23889998,166.974
211.0,372493.46153238777,4961541.65389998,165.925
212.0,372419.13053238776,4961560.58489998,164.786
216.0,370247.05953238776,4961357.40689998,129.88400000000001
217.0,370255.91953238775,4961330.95989998,131.951
225.0,367992.5785323878,4961837.5498999795,142.589
226.0,367986.6755323878,4961929.72989998,132.123
228.0,367974.1445323878,4962140.054899979,143.538
229.0,367967.91853238776,4962247.05989998,148.192
230.0,367964.1655323878,4962307.72489998,149.548
243.0,367920.9865323878,4958605.8568999795,117.50200000000001
244.0,367887.17453238775,4958547.2088999795,121.62700000000001
249.0,367802.9585323878,4958098.29189998,157.48
250.0,367793.7025323878,4958052.49589998,163.702
25.0,367053.1765323878,4959918.3398999795,110.808
26.0,366997.5015323878,4959958.54589998,109.708
251.0,367732.9275323878,4958010.59889998,167.829
252.0,367694.15153238777,4957983.25089998,168.942
254.0,367619.9445323878,4957836.4648999795,166.585
255.0,367585.0235323878,4957762.78489998,171.953
256.0,367537.9915323878,4957695.86389998,179.498
257.0,367492.6175323878,4957631.92289998,190.243
27.0,366916.8655323878,4960016.90989998,110.525
260.0,367371.25553238776,4957459.33089998,201.418
261.0,367324.8985323878,4957393.088899979,190.453
262.0,367275.0805323878,4957321.7998999795,184.077
269.0,368399.2515323878,4958517.55789998,121.178
270.0,368487.8385323878,4958485.92789998,121.301
271.0,368580.23953238776,4958453.66989998,121.33200000000001
272.0,368661.18553238775,4958423.361899979,121.331
277.0,369039.3775323878,4958129.47789998,134.16400000000002
278.0,369112.1565323878,4958052.43489998,131.284
283.0,369447.88053238776,4957749.41689998,138.782
284.0,369478.4605323878,4957719.60789998,139.518
285.0,369498.8825323878,4957700.08789998,139.712
384.0,369425.7195323878,4957676.32589998,135.632
286.0,369541.6915323878,4957633.97789998,133.714
289.0,369708.7595323878,4957420.7088999795,137.927
290.0,369780.7735323878,4957351.49189998,138.812
292.0,369931.4315323878,4957206.6238999795,143.49
293.0,370010.1665323878,4957131.16389998,141.797
295.0,370145.1185323878,4957030.80589998,146.165
363.0,370142.3985323878,4956922.54889998,143.874
298.0,370412.5735323878,4956962.304899979,159.006
346.0,370446.1325323878,4957035.30189998,172.349
30.0,366714.6395323878,4960229.55789998,107.798
31.0,366649.8875323878,4960325.90989998,106.35900000000001
32.0,366566.5845323878,4960311.0668999795,110.408
311.0,371191.27153238776,4956740.30389998,180.07500000000002
312.0,371279.8735323878,4956749.49989998,188.58100000000002
313.0,371387.6445323878,4956765.1408999795,196.72400000000002
314.0,371474.40153238777,4956715.96089998,186.388
315.0,371565.1375323878,4956663.13589998,187.525
316.0,371583.3065323878,4956592.28389998,185.453
323.0,371868.3075323878,4956065.662899979,183.345
324.0,371902.0845323878,4955988.9418999795,195.776
325.0,371930.4645323878,4955924.70689998,206.076
326.0,371955.12553238776,4955894.33689998,209.189
328.0,372120.03853238776,4955869.93189998,208.235
329.0,372395.3275323878,4955830.90989998,225.747
330.0,371868.3335323878,4955965.23289998,202.90200000000002
331.0,371848.0025323878,4955951.01089998,202.919
338.0,371415.0315323878,4956845.62089998,205.90200000000002
339.0,371408.7405323878,4956833.78589998,203.54
340.0,371432.0515323878,4956919.13989998,207.798
341.0,371447.8825323878,4956976.25689998,211.598
347.0,370476.3825323878,4957099.99789998,183.619
348.0,370511.9605323878,4957176.0158999795,196.435
349.0,370511.4265323878,4957203.28689998,200.014
350.0,370510.7105323878,4957241.52589998,199.332
353.0,370506.25053238776,4957351.07089998,196.27100000000002
351.0,370596.5855323878,4957190.611899979,199.154
352.0,370685.7415323878,4957141.25789998,198.052
354.0,370489.6455323878,4957412.53889998,196.174
355.0,370468.97253238776,4957521.31189998,195.817
356.0,370446.7045323878,4957604.92789998,194.159
358.0,370508.1155323878,4957712.42789998,188.986
359.0,370575.9875323878,4957739.57589998,188.312
360.0,370664.58153238776,4957775.45689998,189.204
370.0,370331.0345323878,4956288.617899979,173.87
371.0,370369.1615323878,4956228.97989998,179.116
372.0,370399.6375323878,4956131.094899979,188.338
373.0,370424.52753238776,4956050.88089998,193.57
379.0,369784.3305323878,4957226.91989998,139.543
380.0,369711.27153238776,4957173.38889998,154.787
382.0,369629.06453238777,4957003.37689998,140.549
383.0,369606.5745323878,4956949.79889998,150.817
385.0,369360.7625323878,4957624.18089998,133.377
386.0,369284.7155323878,4957561.06589998,135.079
387.0,369221.8185323878,4957507.12689998,144.927
388.0,369171.5355323878,4957463.80689998,145.90200000000002
397.0,369068.71253238776,4958016.97089998,125.994
398.0,368950.4385323878,4958000.2088999795,131.955
403.0,371154.5525323878,4963373.79489998,167.475
404.0,371170.99553238775,4963384.94589998,168.041
405.0,371081.1665323878,4963405.92289998,166.55100000000002
406.0,371115.65753238776,4963462.60289998,167.215
409.0,371230.4205323878,4963650.80389998,170.186
410.0,371224.7645323878,4963711.29889998,173.494
41.0,365955.3505323878,4960156.01489998,128.984
42.0,365923.9385323878,4960085.11489998,128.195
411.0,371215.7845323878,4963793.00189998,176.54
412.0,371207.5065323878,4963871.6008999795,177.167
414.0,371274.7415323878,4963955.69289998,180.138
415.0,371331.5015323878,4964025.35889998,178.894
416.0,371383.4035323878,4964067.30989998,179.559
417.0,371457.1175323878,4964126.6008999795,181.751
418.0,371516.70153238776,4964196.05989998,182.473
419.0,371508.7485323878,4964244.12689998,183.80100000000002
427.0,370786.61953238776,4964296.40589998,175.643
428.0,370761.17953238776,4964340.08689998,172.421
430.0,370788.39653238776,4963390.51489998,165.169
431.0,370642.87553238776,4963348.020899979,164.779
432.0,370477.8455323878,4963300.07289998,159.886
433.0,370356.9155323878,4963264.93489998,157.105
437.0,370420.4045323878,4963163.02989998,157.656
438.0,370474.2405323878,4963070.92089998,154.693
44.0,365855.45053238777,4959929.88589998,131.37800000000001
45.0,365823.0995323878,4959855.98089998,135.46
440.0,371339.9155323878,4963365.401899979,171.193
441.0,371391.1265323878,4963343.69989998,171.579
444.0,371622.65853238775,4963242.554899979,183.286
445.0,371642.0095323878,4963184.62789998,183.409
446.0,371657.8765323878,4963137.14189998,184.472
447.0,371676.1345323878,4963090.17089998,185.745
449.0,371738.5525323878,4962928.83489998,189.15
450.0,371769.5285323878,4962851.23789998,191.368
451.0,371789.5425323878,4962796.895899979,189.46
453.0,371809.59153238777,4962745.11389998,191.01500000000001
454.0,371837.91953238775,4962673.19889998,192.46
463.0,372217.1655323878,4962173.99389998,182.71
464.0,372284.55453238776,4962207.17589998,186.857
477.0,369617.6565323878,4957638.16489998,143.066
478.0,369659.22253238776,4957704.41789998,159.752
479.0,369652.87053238775,4957780.99389998,172.627
487.0,369706.74953238777,4958241.90489998,182.175
488.0,369691.2105323878,4958316.088899979,179.405
489.0,369679.7755323878,4958393.15689998,175.881
490.0,369656.6615323878,4958480.651899979,171.572
49.0,366568.7195323878,4960499.68889998,113.827
50.0,366573.73953238776,4960554.34289998,120.724
491.0,369644.10853238776,4958540.08789998,168.576
495.0,369638.72253238776,4958909.38789998,152.582
496.0,369651.37453238777,4959012.86689998,150.933
497.0,369665.1015323878,4959127.65089998,153.196
498.0,369659.0015323878,4959181.44589998,153.364
501.0,370364.1285323878,4961545.77989998,128.778
502.0,370379.72253238776,4961603.53989998,128.915
503.0,370362.33253238775,4961686.07889998,141.537
506.0,370297.1285323878,4961838.50089998,150.873
507.0,370265.25053238776,4961883.12589998,154.09
508.0,370201.8185323878,4961972.770899979,158.088
51.0,366583.00053238776,4960658.69289998,120.262
52.0,366591.5465323878,4960749.83489998,138.04500000000002
513.0,369938.0255323878,4962256.90289998,150.153
514.0,369874.9705323878,4962325.33089998,152.449
516.0,369788.13653238775,4962420.81889998,157.101
519.0,369717.7795323878,4962514.33189998,162.495
61.0,366690.1455323878,4960766.69989998,146.993
525.0,369365.6215323878,4962876.33289998,154.303
526.0,369289.0025323878,4962938.21189998,156.212
529.0,366535.1765323878,4961261.28089998,114.893
530.0,366559.59153238777,4961325.96089998,105.759
533.0,366610.6565323878,4961453.87189998,107.163
534.0,366641.78353238775,4961495.1238999795,108.808
542.0,366847.5505323878,4962070.63689998,139.429
543.0,366878.05453238776,4962137.40389998,143.711
57.0,366486.42353238777,4960962.88889998,113.171
58.0,366499.3555323878,4961016.47889998,115.11800000000001
59.0,366509.4205323878,4961087.28089998,118.93
6.0,367518.5885323878,4958710.34089998,138.766
7.0,367464.0575323878,4958686.00289998,144.263
62.0,366798.8735323878,4960790.34289998,148.471
63.0,366829.19653238775,4960796.9248999795,148.78
64.0,366872.81053238775,4960806.395899979,141.354
67.0,367087.59253238776,4960852.95189998,161.385
68.0,367174.2595323878,4960903.46089998,152.72
70.0,367347.60353238776,4961004.51389998,123.916
71.0,367389.72253238776,4960983.5328999795,128.54
75.0,367595.68553238775,4961132.27489998,111.28
76.0,367665.56553238776,4961159.52889998,112.461
78.0,367783.6075323878,4961205.06489998,111.61200000000001
79.0,367850.4335323878,4961230.55689998,119.72800000000001
233.0,367851.3625323878,4961185.98489998,123.651
80.0,367910.0035323878,4961259.37289998,117.162
81.0,367971.0725323878,4961288.58289998,116.783
218.0,367977.8125323878,4961355.4588999795,112.601
92.0,368063.77753238776,4961297.58689998,119.408
87.0,368080.35853238776,4960907.39889998,153.839
88.0,368111.8945323878,4960835.577899979,159.29500000000002
89.0,368146.5095323878,4960755.11089998,162.96200000000002
94.0,368279.5515323878,4961306.81989998,113.93
95.0,368393.7475323878,4961311.45089998,113.964
96.0,368502.77753238776,4961316.81889998,114.174
98.0,368583.7055323878,4961319.44489998,114.561
166.0,371129.6835323878,4960994.38189998,142.22
125.0,369847.2815323878,4961513.13289998,127.15
191.0,372307.7585323878,4961001.32389998,161.833
192.0,372415.0085323878,4961007.47489998,163.118
21.0,367231.3825323878,4959750.81289998,111.546
22.0,367156.92953238776,4959816.68189998,112.809
104.0,368758.4805323878,4961458.60389998,114.415
105.0,368744.2515323878,4961528.83289998,118.764
194.0,372629.9535323878,4961020.29189998,170.18
195.0,372709.5415323878,4961069.27489998,169.318
132.0,370135.22353238775,4961410.128899979,128.52100000000002
133.0,370234.9595323878,4961393.31389998,127.004
122.0,369669.5095323878,4961662.18489998,126.633
198.0,372972.3895323878,4961125.21689998,174.403
193.0,372521.69053238776,4961013.73089998,163.947
129.0,369925.02253238775,4961445.45489998,128.808
130.0,370017.5295323878,4961430.1408999795,126.396
199.0,373050.80353238777,4961128.18189998,176.02
113.0,368979.5525323878,4961498.87089998,120.181
144.0,370918.93453238776,4961566.72689998,138.52100000000002
145.0,370960.8495323878,4961642.56789998,136.02100000000002
116.0,369222.2355323878,4961594.90289998,118.202
124.0,369802.8195323878,4961565.92889998,126.922
2.0,367769.1165323878,4958744.96289998,117.245
241.0,367871.2055323878,4958707.503899979,118.22500000000001
213.0,372806.5795323878,4961140.79189998,169.651
214.0,372832.8175323878,4961159.5158999795,168.775
24.0,367074.1725323878,4959890.52189998,112.382
175.0,371805.3055323878,4960943.88689998,151.727
136.0,370492.1275323878,4961326.26089998,135.008
223.0,367991.89753238775,4961695.52289998,136.385
224.0,367994.57053238776,4961796.9418999795,142.744
176.0,371809.6495323878,4960862.9758999795,152.257
177.0,371815.6285323878,4960751.16189998,155.28900000000002
134.0,370318.26053238777,4961379.39389998,131.769
109.0,368799.09853238775,4961959.64189998,127.824
155.0,370861.3985323878,4960722.02289998,142.985
156.0,370810.4635323878,4960633.67289998,143.672
139.0,370729.78753238777,4961206.60789998,142.86
140.0,370731.9335323878,4961218.543899979,141.35
135.0,370419.8175323878,4961362.66189998,133.273
0.0,367805.1065323878,4958758.77889998,116.281
1.0,367784.59153238777,4958751.71889998,116.97800000000001
222.0,367983.01653238776,4961644.66789998,133.254
143.0,370868.18453238776,4961488.79289998,138.372
17.0,367476.1115323878,4959417.293899979,114.04
18.0,367412.05453238776,4959516.11889998,113.593
237.0,367574.3025323878,4959409.11489998,130.61
238.0,367614.5615323878,4959435.82689998,140.534
242.0,367960.4055323878,4958674.86289998,118.25200000000001
245.0,367875.53353238775,4958435.91789998,132.215
253.0,367663.93453238776,4957931.94089998,165.592
268.0,368343.99953238777,4958537.16989998,123.168
402.0,368319.74553238775,4958497.80589998,123.503
28.0,366838.53753238777,4960078.62489998,112.095
273.0,368763.8285323878,4958386.56489998,124.575
274.0,368848.1825323878,4958355.526899979,126.471
275.0,368911.85253238777,4958280.16789998,131.014
400.0,368954.2185323878,4958287.68089998,138.125
279.0,369188.7025323878,4958000.55889998,133.805
280.0,369262.95153238776,4957928.60889998,133.731
281.0,369336.3725323878,4957857.45089998,136.39000000000001
282.0,369382.3295323878,4957812.88589998,140.897
287.0,369568.39753238775,4957585.077899979,133.535
288.0,369628.93953238777,4957497.66589998,134.351
291.0,369856.0045323878,4957279.12989998,143.231
294.0,370063.7435323878,4957079.25789998,142.226
296.0,370229.1495323878,4956988.91189998,152.475
299.0,370477.5315323878,4956935.36989998,151.357
300.0,370569.1185323878,4956897.18089998,151.225
301.0,370574.4435323878,4956823.76989998,160.986
303.0,370669.6485323878,4956855.12289998,155.559
304.0,370759.97853238776,4956817.696899979,156.672
305.0,370854.3875323878,4956776.37089998,157.205
306.0,370862.49453238776,4956789.57589998,156.856
308.0,370937.0305323878,4956750.70789998,158.376
317.0,371627.2635323878,4956505.89489998,179.258
319.0,371746.2965323878,4956357.2088999795,181.903
320.0,371799.6075323878,4956276.89289998,184.897
327.0,371958.35953238775,4955893.6918999795,209.189
342.0,371444.6045323878,4957068.37589998,209.92600000000002
343.0,371452.0635323878,4957122.00089998,208.12
344.0,371345.4175323878,4956833.46089998,201.564
345.0,371268.6945323878,4956829.36089998,202.987
357.0,370427.19553238776,4957680.93889998,191.269
361.0,370741.59253238776,4957806.12589998,192.238
362.0,370779.64753238775,4957820.84789998,196.508
377.0,370029.75553238776,4956895.83089998,149.651
367.0,370199.46653238777,4956487.21189998,160.785
368.0,370262.5775323878,4956404.28889998,166.138
369.0,370281.57653238776,4956351.8508999795,167.449
375.0,370487.91353238776,4955934.81889998,197.961
376.0,370531.3455323878,4955879.02489998,202.168
378.0,369942.8395323878,4956861.05089998,159.90800000000002
392.0,369019.0785323878,4957142.41689998,155.997
393.0,368978.1215323878,4957066.55989998,158.473
394.0,368941.8075323878,4957000.91389998,166.098
4.0,367693.7435323878,4958787.30289998,119.84100000000001
5.0,367590.5345323878,4958741.85789998,125.683
401.0,369007.8575323878,4958298.79889998,149.61
429.0,370957.2135323878,4963440.76989998,165.861
407.0,371159.1285323878,4963534.20189998,167.244
408.0,371194.2845323878,4963591.29689998,169.888
420.0,371202.3175323878,4963966.52989998,180.45000000000002
422.0,371071.26553238777,4964029.01889998,182.19400000000002
423.0,371016.7845323878,4964083.33589998,181.674
424.0,370959.5795323878,4964140.03189998,182.054
425.0,370903.2565323878,4964196.81789998,180.721
426.0,370846.3245323878,4964245.577899979,177.916
43.0,365886.2435323878,4960000.20689998,127.60600000000001
439.0,371276.0885323878,4963371.04289998,170.129
442.0,371454.01153238775,4963317.00789998,173.211
443.0,371535.60953238775,4963282.58189998,178.024
476.0,371607.3575323878,4963184.99189998,181.641
448.0,371703.31453238777,4963019.42889998,188.81
46.0,365784.6505323878,4959799.17289998,140.903
455.0,371868.3725323878,4962595.40089998,189.21800000000002
456.0,371909.0305323878,4962492.14289998,183.054
460.0,372017.57553238777,4962218.003899979,178.446
461.0,372051.1985323878,4962133.65889998,174.977
466.0,372487.04953238775,4962301.6748999795,171.05
467.0,372548.0075323878,4962231.36589998,167.43800000000002
468.0,372655.1315323878,4962210.01789998,165.951
469.0,372652.21753238776,4962185.59889998,164.964
470.0,372769.4645323878,4962196.07289998,170.528
47.0,366593.59153238777,4960403.09889998,108.315
48.0,366564.0885323878,4960443.42189998,108.83500000000001
473.0,371880.8655323878,4962163.66789998,170.724
474.0,371796.28253238776,4962179.571899979,168.406
480.0,369634.8065323878,4957836.71589998,175.445
481.0,369643.9755323878,4957912.58189998,167.624
483.0,369693.3995323878,4958092.884899979,189.95000000000002
486.0,369720.8025323878,4958175.2998999795,190.596
493.0,369612.3505323878,4958690.68989998,165.482
494.0,369625.70053238777,4958801.31489998,159.273
504.0,370355.8715323878,4961747.97889998,145.662
505.0,370326.60253238777,4961794.03489998,149.216
510.0,370066.6945323878,4962143.56489998,154.768
511.0,370022.2105323878,4962183.36389998,152.601
512.0,369977.9645323878,4962223.76889998,151.423
517.0,369707.1055323878,4962420.87489998,158.123
518.0,369645.4975323878,4962369.22389998,162.147
523.0,369410.96153238777,4962726.99689998,156.966
524.0,369386.4715323878,4962796.83589998,156.077
535.0,366688.8165323878,4961580.85789998,114.882
536.0,366715.96753238776,4961627.76689998,121.95400000000001
537.0,366741.6715323878,4961682.85389998,127.565
538.0,366747.8575323878,4961757.33489998,130.18200000000002
540.0,366788.9795323878,4961917.696899979,134.482
541.0,366814.5295323878,4961997.73589998,136.915
55.0,366498.9215323878,4960871.91589998,111.155
60.0,366499.4445323878,4960803.39389998,108.342
56.0,366478.0895323878,4960935.89389998,109.265
65.0,366956.0255323878,4960824.27389998,148.65
234.0,366891.27253238775,4960885.1748999795,140.849
66.0,367017.86453238776,4960837.76289998,159.638
69.0,367269.54353238776,4960959.01689998,135.366
83.0,367989.21653238777,4961209.26089998,131.662
84.0,367989.82153238775,4961117.503899979,137.355
85.0,368012.8225323878,4961065.35589998,142.07500000000002
86.0,368049.7405323878,4960978.41689998,149.178
93.0,368178.4905323878,4961302.60789998,114.212
97.0,368468.4855323878,4961338.75889998,117.61
99.0,368689.64053238777,4961366.111899979,115.331
322.0,371830.52253238775,4956151.287899979,183.993
334.0,371635.2675323878,4956120.037899979,203.424
335.0,371586.1605323878,4956073.634899979,216.123
309.0,371013.76653238776,4956726.93189998,159.436
321.0,371820.6945323878,4956216.68989998,185.248
172.0,371679.1815323878,4960930.4988999795,146.224
108.0,368783.9105323878,4961845.36989998,123.991
332.0,371667.6705323878,4956150.810899979,197.085
267.0,368255.7915323878,4958569.37289998,120.906
171.0,371602.5965323878,4960921.89389998,144.91400000000002
248.0,367813.8685323878,4958148.89289998,152.012
185.0,371858.70753238775,4960955.776899979,152.939
186.0,371954.72753238777,4960969.1008999795,151.92600000000002
247.0,367833.2415323878,4958238.96889998,146.29500000000002
336.0,371526.7095323878,4956028.26689998,217.407
3.0,367751.7805323878,4958793.009899979,117.428
297.0,370322.1805323878,4956965.469899979,157.62
204.0,373003.57653238776,4961438.96689998,165.459
220.0,367987.9535323878,4961519.72689998,113.635
221.0,367989.43453238776,4961588.28689998,126.849
36.0,366284.1115323878,4960324.95789998,148.945
37.0,366182.5365323878,4960337.78989998,144.744
259.0,367405.7085323878,4957508.84689998,205.8
159.0,370978.07053238776,4960730.14289998,144.354
310.0,371090.06453238777,4956703.62089998,162.668
231.0,367944.86453238776,4962380.49389998,150.859
232.0,367978.4655323878,4961685.61589998,136.105
227.0,367980.3055323878,4962037.026899979,133.037
206.0,372904.4705323878,4961525.41389998,176.55100000000002
246.0,367848.54453238775,4958309.28189998,144.687
19.0,367358.5185323878,4959599.32289998,114.427
20.0,367302.0775323878,4959687.65689998,112.507
201.0,373037.68453238776,4961178.668899979,173.862
190.0,372253.9605323878,4960998.94289998,159.065
187.0,372046.93953238777,4960981.97089998,150.70000000000002
33.0,366513.0575323878,4960294.1918999795,128.388
34.0,366422.73453238775,4960265.87489998,143.157
235.0,366856.0555323878,4960953.71289998,125.046
205.0,372993.8435323878,4961512.85189998,179.0
15.0,367553.8985323878,4959272.38589998,117.005
35.0,366365.80353238777,4960290.42789998,150.124
128.0,369868.9385323878,4961516.9648999795,130.072
239.0,367656.7245323878,4959459.33789998,144.191
240.0,367712.51053238777,4959490.49089998,143.351
148.0,370806.98453238775,4961167.52289998,139.71
337.0,371531.04353238776,4955988.44889998,216.481
157.0,370761.9905323878,4960544.82289998,144.125
265.0,368059.7255323878,4958639.6008999795,120.366
266.0,368153.8085323878,4958605.963899979,121.049
364.0,370140.0745323878,4956815.38189998,146.255
365.0,370137.4445323878,4956705.25289998,147.867
366.0,370134.14753238775,4956572.17589998,153.734
374.0,370448.14753238775,4955993.33789998,194.934
38.0,366088.2595323878,4960341.05189998,138.205
39.0,366053.17953238776,4960311.53489998,138.094
395.0,368887.7135323878,4956949.17389998,171.08100000000002
396.0,368840.4005323878,4956917.73789998,172.065
399.0,368866.76653238776,4958006.44889998,135.86
413.0,371227.6935323878,4963897.81789998,179.497
421.0,371121.26553238777,4963979.04489998,178.824
434.0,370210.47253238776,4963248.64689998,163.461
452.0,371807.15153238777,4962808.09289998,189.047
459.0,372005.42953238776,4962248.4418999795,180.644
465.0,372387.4635323878,4962255.12789998,183.80700000000002
482.0,369667.7405323878,4958009.91089998,180.243
484.0,369751.6605323878,4958068.16989998,189.427
499.0,369640.0745323878,4959230.04889998,153.887
500.0,370346.7085323878,4961464.11489998,128.544
527.0,370362.33253238775,4961686.07889998,141.537
509.0,370140.47753238777,4962053.185899979,157.001
53.0,366548.4555323878,4960748.18189998,123.94200000000001
521.0,369543.3275323878,4962614.84889998,161.702
522.0,369462.84153238777,4962679.96289998,158.00900000000001
528.0,366554.2305323878,4961252.071899979,115.901
531.0,366576.15853238775,4961369.15689998,104.616
539.0,366771.9875323878,4961837.31589998,133.103
544.0,366898.8955323878,4962183.03889998,148.622
8.0,367391.4215323878,4958654.16989998,147.464
73.0,367412.09153238777,4961042.07589998,108.999
77.0,367720.03253238776,4961181.32589998,111.179
82.0,367980.28753238777,4961267.37989998,121.568
258.0,367450.30453238776,4957571.58089998,203.153
390.0,369087.3435323878,4957286.67289998,147.208
391.0,369052.51053238777,4957212.78089998,151.822
23.0,367167.9635323878,4959844.68889998,112.87100000000001
184.0,371729.3655323878,4960178.446899979,170.368
381.0,369654.9545323878,4957076.15589998,150.005
263.0,367234.9745323878,4957232.91389998,182.463
264.0,367208.6775323878,4957173.84289998,183.082
131.0,370060.96753238776,4961422.74989998,128.034
219.0,367986.0905323878,4961447.42089998,110.34100000000001
167.0,371231.4325323878,4960978.75189998,143.119
215.0,372126.7185323878,4961016.776899979,156.105
123.0,369737.0075323878,4961618.52889998,126.151
389.0,369129.99553238775,4957376.58589998,146.788
302.0,370577.89753238775,4956770.37089998,169.52
333.0,371716.0905323878,4956197.12289998,187.886
29.0,366775.8575323878,4960138.10289998,111.06700000000001
276.0,368978.2695323878,4958201.8568999795,133.65
40.0,365988.6935323878,4960231.628899979,134.183
318.0,371681.93453238776,4956418.81589998,181.95000000000002
200.0,373102.26553238777,4961124.1408999795,178.417
307.0,370860.96653238777,4956805.91189998,157.449
165.0,371178.2205323878,4960284.79789998,146.949
158.0,370700.44553238776,4960508.70089998,141.487
436.0,370360.5585323878,4963250.58289998,156.556
435.0,370151.5235323878,4963241.98289998,164.806
457.0,371946.46753238776,4962396.31889998,181.72
458.0,371974.7485323878,4962325.54289998,180.335
462.0,372139.09253238776,4962135.72289998,178.338
472.0,371973.0995323878,4962150.2148999795,172.671
471.0,372827.7315323878,4962186.9648999795,168.062
475.0,371694.5675323878,4962210.344899979,165.321
485.0,369841.5885323878,4958026.696899979,187.577
492.0,369623.1645323878,4958639.45789998,165.008
515.0,369836.08653238777,4962368.16089998,152.984
520.0,369628.7955323878,4962561.01289998,164.12800000000001
54.0,366508.683,4960746.754,108.342
532.0,366590.9975323878,4961404.62089998,104.517
72.0,367408.5835323878,4960964.378899979,130.407
74.0,367511.02653238777,4961099.36589998,111.024
9.0,367337.0685323878,4958655.6918999795,152.142
90.0,368112.35253238777,4960702.45989998,162.242
91.0,368085.4715323878,4960660.97489998,159.202
